"endTime","artistName","trackName","msPlayed"
"2022-06-27 13:26","UMI","synergy",208706
"2022-06-27 13:26","Giveon","Let Me Go",8127
"2022-06-27 13:27","Giveon","For Tonight",1080
"2022-06-27 13:27","6LACK","Rent Free",890
"2022-06-27 13:27","ppcocaine","S.L.U.T.",1030
"2022-06-27 13:27","Tems","Crazy Tings",1540
"2022-06-27 13:27","Trinidad Cardona","Love Me Back (Fayahh Beat)",970
"2022-06-27 13:27","Baby Keem","trademark usa",900
"2022-06-27 13:27","UMI","moonlit room",720
"2022-06-27 13:27","CKay","emiliana",2590
"2022-06-27 13:27","UMI","whatever u like",1540
"2022-06-27 13:27","Jack Harlow","First Class",800
"2022-06-27 13:27","112","Peaches & Cream",710
"2022-06-27 13:28","UMI","wish that i could",64850
"2022-06-27 21:41","HRVY","Personal",8913
"2022-06-27 21:41","Lil Wayne","Love Me",253440
"2022-06-27 21:46","Omar Apollo","Tamagotchi",980
"2022-06-27 21:46","Future","WAIT FOR U (feat. Drake & Tems)",2670
"2022-06-27 21:46","Bad Bunny","Yonaguni",1390
"2022-06-27 21:46","Kay Flock","Being Honest (Remix) [feat. G Herbo]",5980
"2022-06-27 21:46","Muni Long","Time Machine",236981
"2022-06-27 21:46","Lil Wayne","Love Me",3290
"2022-06-27 21:46","PinkPantheress","Where You Are (feat. WILLOW)",1180
"2022-06-27 21:46","J. Cole","Crooked Smile (feat. TLC)",3412
"2022-06-27 21:46","Giveon","Lie Again",4320
"2022-06-27 21:46","CKay","emiliana",1410
"2022-06-27 21:46","Jack Harlow","Side Piece",1960
"2022-06-27 21:46","Joji","Glimpse of Us",1310
"2022-06-27 21:46","Khalid","Skyline",2130
"2022-06-27 21:47","2Pac","Hit 'Em Up - Single Version",31400
"2022-06-27 21:47","Muni Long","Time Machine",880
"2022-06-27 21:50","UMI","wish that i could",207880
"2022-06-27 21:52","Alemeda","Gonna Bleach My Eyebrows",134556
"2022-06-27 21:52","Playboi Carti","Sky",2551
"2022-06-27 21:56","Joji","Glimpse of Us",233456
"2022-06-27 21:59","Roddy Ricch","late at night",174682
"2022-06-27 22:05","112","Peaches & Cream",193093
"2022-06-27 22:08","Nija","Finesse",173760
"2022-06-27 22:13","Giveon","For Tonight",870
"2022-06-27 22:13","Young Money","BedRock",890
"2022-06-27 22:13","Kay Flock","Being Honest (Remix) [feat. G Herbo]",1460
"2022-06-27 22:13","Rema","Soundgasm",12836
"2022-06-27 22:13","Drake","Take Care",1210
"2022-06-27 22:13","Quarters of Change","Jaded",267090
"2022-06-27 22:13","PinkPantheress","Where You Are (feat. WILLOW)",1900
"2022-06-27 22:13","FKA twigs","darjeeling (feat jorja smith & unknown t)",1170
"2022-06-27 22:13","Giveon","Lie Again",1170
"2022-06-27 22:19","Aminé","DR. WHOEVER",347316
"2022-06-27 22:20","Bad Bunny","Neverita",1270
"2022-06-27 22:20","Aaliyah","Are You That Somebody",1160
"2022-06-27 22:20","Giveon","Lost Me",1490
"2022-06-27 22:20","Nija","In My Feelings",67227
"2022-06-27 22:20","Capella Grey","GYALIS",890
"2022-06-27 22:20","Giveon","Get To You",1130
"2022-06-27 22:20","Ayesha Erotica","vacation bible school",830
"2022-06-27 22:20","Joeboy","Sip (Alcohol)",810
"2022-06-27 22:20","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",1200
"2022-06-27 22:24","Daniel Caesar","Please Do Not Lean (feat. BADBADNOTGOOD)",240937
"2022-06-27 22:32","Harry Styles","As It Was",1210
"2022-06-27 22:32","Doja Cat","Tia Tamera (feat. Rico Nasty)",30146
"2022-06-27 22:32","CKay","emiliana",840
"2022-06-27 22:36","SZA","Love Galore (Alt Version)",660
"2022-06-27 22:36","Lil Uzi Vert","Erase Your Social",199993
"2022-06-27 22:36","Muni Long","Hrs & Hrs",7820
"2022-06-27 22:36","Kanye West","All Mine",660
"2022-06-27 22:49","SZA","Love Galore (Alt Version)",50050
"2022-06-27 22:49","Wande Coal","Iskaba",1130
"2022-06-27 22:49","Kanye West","All Mine",960
"2022-06-27 23:03","UMI","moonlit room",201180
"2022-06-27 23:43","Nardo Wick","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",279853
"2022-06-27 23:46","Omar Apollo","Invincible (feat. Daniel Caesar)",216160
"2022-06-27 23:50","6LACK","Rent Free",202824
"2022-06-27 23:53","Isaac Dunbar","Bleach",219026
"2022-06-28 00:00","Omar Apollo","Killing Me",165320
"2022-06-28 00:22","Kodak Black","Heart Mind",203840
"2022-06-28 00:25","Giveon","Unholy Matrimony",200476
"2022-06-28 00:28","Tems","Crazy Tings",182400
"2022-06-28 00:39","Giveon","Let Me Go",176692
"2022-06-28 00:42","Drake","Time Flies",192931
"2022-06-28 00:47","Omar Apollo","Bad Life (feat. Kali Uchis)",197746
"2022-06-28 01:50","Omar Apollo","Tamagotchi",11905
"2022-06-28 01:53","Bad Bunny","Yonaguni",206710
"2022-06-28 01:54","Russ","Missin You Crazy",25503
"2022-06-28 02:05","Saweetie","Best Friend (feat. Doja Cat)",19440
"2022-06-28 02:05","Doja Cat","Say So",201550
"2022-06-28 02:09","Doja Cat","Kiss Me More (feat. SZA)",208866
"2022-06-28 02:12","Doja Cat","Woman",172626
"2022-06-28 02:15","Doja Cat","Tia Tamera (feat. Rico Nasty)",211013
"2022-06-28 02:19","Doja Cat","Naked",223560
"2022-06-28 02:21","Doja Cat","Ain't Shit",174253
"2022-06-28 02:24","Doja Cat","Boss Bitch",134239
"2022-06-28 02:26","Saweetie","Best Friend (feat. Doja Cat)",155883
"2022-06-28 02:31","Doja Cat","Get Into It (Yuh)",268348
"2022-06-28 02:32","Doja Cat","Like That (feat. Gucci Mane)",59870
"2022-06-28 03:31","Ron Suno","What They Gon Say (feat. Rowdy Rebel) - Remix",17365
"2022-06-28 03:31","Ron Suno","What They Gon Say",9685
"2022-06-28 03:31","Ron Suno","What They Gon Say",5653
"2022-06-28 04:00","Playboi Carti","Yah Mean",2442
"2022-06-28 04:02","PinkPantheress","Where You Are (feat. WILLOW)",153706
"2022-06-28 04:03","J.I the Prince of N.Y","Toxic",1391
"2022-06-28 04:03","LUCKI","Super Urus",1600
"2022-06-28 04:03","Lizzy McAlpine","hate to be lame (feat. FINNEAS)",19809
"2022-06-28 04:03","BIA","LONDON (feat. J. Cole)",2421
"2022-06-28 04:03","Juice WRLD","Burn",1546
"2022-06-28 04:06","Ed Sheeran","Beautiful People (feat. Khalid)",197866
"2022-06-28 04:11","SZA","Good Days",279204
"2022-06-28 04:14","UMI","wish that i could",207880
"2022-06-28 04:17","Bryce Vine","La La Land (feat. YG)",177253
"2022-06-28 04:20","UMI","Love Affair",190960
"2022-06-28 04:24","Omar Apollo","Bad Life (feat. Kali Uchis)",197746
"2022-06-28 04:26","THE ANXIETY","Meet Me At Our Spot",162680
"2022-06-28 04:29","Rihanna","FourFiveSeconds",188238
"2022-06-28 04:33","UMI","sorry",220199
"2022-06-28 04:36","Tai Verdes","DRUGS",159546
"2022-06-28 04:39","UMI","synergy",208706
"2022-06-28 04:42","Pink Sweat$","Honesty",189000
"2022-06-28 04:45","SZA","The Weekend - Funk Wav Remix",171805
"2022-06-28 04:50","RINI","My Favourite Clothes",257000
"2022-06-28 12:46","Ron Suno","What They Gon Say",3410
"2022-06-28 12:49","Giveon","Lie Again",41174
"2022-06-28 12:57","Migos","Freak No More",207682
"2022-06-28 12:58","A Boogie Wit da Hoodie","Be Free",43521
"2022-06-28 13:13","Young Thug","Bubbly (with Drake & Travis Scott)",165065
"2022-06-28 13:17","A$AP Rocky","PMW (All I Really Need) (feat. ScHoolboy Q)",234773
"2022-06-28 13:50","Snoh Aalegra","I Want You Around (feat. 6LACK) - Remix",165348
"2022-06-28 13:51","Snoh Aalegra","I Want You Around (feat. 6LACK) - Remix",2760
"2022-06-28 13:54","King Von","Straight To It (feat. Fivio Foreign)",178413
"2022-06-28 13:57","UMI","wish that i could",207880
"2022-06-28 14:00","Charli XCX","Beg for You (feat. Rina Sawayama)",168053
"2022-06-28 14:08","Wizkid","Smile (feat. H.E.R.)",2070
"2022-06-28 14:08","BIA","LONDON (feat. J. Cole)",190205
"2022-06-28 14:24","Dreamville","Blackberry Sap (with Ari Lennox)",130619
"2022-06-28 14:26","Playboi Carti","Go2DaMoon (feat. Kanye West)",119737
"2022-06-28 14:30","Bad Bunny","Yo No Soy Celoso",230704
"2022-06-28 14:37","The Internet","Hold On",406466
"2022-06-28 14:41","Plan B","Fanática Sensual",240320
"2022-06-28 14:44","Remi Wolf","Liz",175866
"2022-06-28 14:48","Kolohe Kai","Heartstrings",28398
"2022-06-28 14:48","The Green","Alive",232985
"2022-06-28 14:49","Fiji","Jowenna",30464
"2022-06-28 14:49","Three Plus","Honey Baby",11726
"2022-06-28 14:49","Justin Young","Never Forget Where I'm from",11075
"2022-06-28 14:49","Jim Kama","Dream Of Kapalua",3982
"2022-06-28 14:50","Andre Kostelanetz & His Orchestra","Lotus Land",10460
"2022-06-28 14:50","Na Palapalai","Ke Anu O Waimea",7174
"2022-06-28 14:54","Common Kings","Since I Woke Up",31059
"2022-06-28 14:54","Shaggy","Boombastic",252316
"2022-06-28 14:57","SZA","I Hate U",174000
"2022-06-28 16:13","The Internet","Hold On",217582
"2022-06-28 16:14","Aventura","Volví",103688
"2022-06-28 16:15","Wande Coal","Iskaba",661
"2022-06-28 16:15","Don Omar","Dile",2995
"2022-06-28 16:15","Aventura","Ella Y Yo - Featuring Don Omar",7743
"2022-06-28 16:15","Don Omar","Bandoleros",7267
"2022-06-28 16:15","Don Omar","Ojitos Chiquitos",0
"2022-06-28 16:15","Don Omar","Bandoleros",6315
"2022-06-28 16:15","Don Omar","Danza Kuduro",568
"2022-06-28 19:06","Future","PUFFIN ON ZOOTIEZ",1613
"2022-06-28 19:06","Jessie Reyez","Body Count (feat. Normani & Kehlani) - Remix",5514
"2022-06-28 19:06","Don Omar","Bandoleros",208828
"2022-06-28 19:07","Chucky73","Nili",1300
"2022-06-28 19:07","Bad Bunny","Party",1613
"2022-06-28 19:07","Jack Harlow","Nail Tech",62937
"2022-06-28 19:09","Lizzy McAlpine","erase me (feat. Jacob Collier)",138425
"2022-06-28 19:13","A Boogie Wit da Hoodie","Hit Different",183941
"2022-06-28 19:16","Summer Walker","Dat Right There (with Pharrell Williams & The Neptunes)",190000
"2022-06-28 19:16","Moneybagg Yo","Rocky Road (with Kodak Black)",32789
"2022-06-28 19:17","Drake","Too Much",58026
"2022-06-28 19:19","Giveon","For Tonight",1160
"2022-06-28 19:19","Kevin Gates","Thinking with My Dick (feat. Juicy J)",859
"2022-06-28 19:19","Kendrick Lamar","Purple Hearts",1311
"2022-06-28 19:19","Big Sean","I Know",661
"2022-06-28 19:19","Doja Cat","So High",4922
"2022-06-28 19:19","Wizkid","Ginger (feat. Burna Boy)",2054
"2022-06-28 19:19","Ayzha","Before I Die/Play No Games",1544
"2022-06-28 19:19","Chief Keef","Faneto",86157
"2022-06-28 19:19","Summer Walker","4th Baby Mama",766
"2022-06-28 19:24","Daddy Yankee","Vuelve",279613
"2022-06-28 19:26","John Legend","Dope (with JID)",2147
"2022-06-28 19:26","Lucky Daye","Love You Too Much",3959
"2022-06-28 19:26","Dreamville","Blackberry Sap (with Ari Lennox)",3784
"2022-06-28 19:26","Jhené Aiko","B.S. (feat. H.E.R.)",142756
"2022-06-28 19:26","Jessie Reyez","F*** Being Friends",928
"2022-06-28 19:26","thuy","All Night Long",6594
"2022-06-28 19:27","Pi’erre Bourne","Hacked My Instagram",58131
"2022-06-28 19:27","B2K","Streets Is Callin'",3645
"2022-06-28 19:27","Gunna","Banking On Me",2287
"2022-06-28 19:27","Rihanna","Woo",3924
"2022-06-28 19:28","Tai Verdes","sheluvme",1486
"2022-06-28 19:28","Giveon","Tryna Be",4620
"2022-06-28 19:28","Flo Milli","Conceited",7929
"2022-06-28 19:30","Bigtzet","Kiss It Better",132992
"2022-06-28 19:38","Young Thug","Check",882
"2022-06-28 19:38","21 Savage","No Opp Left Behind",847
"2022-06-28 19:38","6LACK","Let Her Go",1486
"2022-06-28 19:38","Giveon","Make You Mine",2856
"2022-06-28 19:39","Clairo","Sofia",4086
"2022-06-28 19:39","UMI","synergy",1126
"2022-06-28 19:39","Bryce Vine","La La Land (feat. YG)",2298
"2022-06-28 19:42","UMI","wish that i could",207880
"2022-06-28 19:43","SZA","Good Days",32886
"2022-06-28 19:45","Pink Sweat$","Honesty",171711
"2022-06-28 19:50","Wizkid","Essence (feat. Justin Bieber & Tems)",263293
"2022-06-28 19:55","Mac Ayres","Easy",314357
"2022-06-28 19:58","Omar Apollo","Bad Life (feat. Kali Uchis)",197746
"2022-06-28 20:29","UMI","everything will be alright",215200
"2022-06-28 20:31","THE ANXIETY","Meet Me At Our Spot",162680
"2022-06-28 20:36","Bazzi","Paradise",169038
"2022-06-28 20:38","carwash","striptease",10042
"2022-06-28 20:38","Khalid","Bad Luck",117566
"2022-06-28 20:39","Lil Uzi Vert","X",9555
"2022-06-28 20:46","Childish Gambino","3005",418551
"2022-06-28 20:49","Young M.A","OOOUUU",499
"2022-06-28 20:49","Aminé","DR. WHOEVER",236936
"2022-06-28 20:52","Kanye West","Father Stretch My Hands Pt. 1",135920
"2022-06-28 20:55","Drake","Fake Love",210937
"2022-06-28 20:58","Octavian","Papi Chulo",161667
"2022-06-28 21:04","Megan Thee Stallion","Captain Hook",274693
"2022-06-28 21:07","A$AP Ferg","Plain Jane REMIX (feat. Nicki Minaj)",202636
"2022-06-28 21:09","Big Sean","I Don't Fuck With You",78114
"2022-06-28 21:12","Childish Gambino","3005",2250
"2022-06-28 21:12","Migos","Stir Fry",190288
"2022-06-28 21:14","Megan Thee Stallion","Savage",111014
"2022-06-28 21:16","Megan Thee Stallion","Do It On The Tip (feat. City Girls & Hot Girl Meg)",167370
"2022-06-28 21:19","Kodak Black","No Flockin'",165290
"2022-06-28 21:23","YG","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",237240
"2022-06-28 21:30","Migos","Bad and Boujee (feat. Lil Uzi Vert)",824
"2022-06-28 21:30","Drake","Fake Love",4469
"2022-06-28 21:30","21 Savage","a lot",150860
"2022-06-28 21:34","Muni Long","Time Machine",222095
"2022-06-28 21:38","Tems","Free Mind",247578
"2022-06-28 21:41","Giveon","Let Me Go",176692
"2022-06-28 21:44","Giveon","Scarred",178264
"2022-06-28 21:47","Trinidad Cardona","Love Me Back (Fayahh Beat)",193626
"2022-06-28 22:02","Fivio Foreign","City of Gods",938
"2022-06-28 22:02","Snoh Aalegra","NEON PEACH feat. Tyler, The Creator",4736
"2022-06-28 22:02","Bad Bunny","Me Porto Bonito",3029
"2022-06-28 22:12","Kanye West","All Mine",24639
"2022-06-28 22:12","Bad Bunny","Me Porto Bonito",1940
"2022-06-28 22:16","Wande Coal","Iskaba",218450
"2022-06-28 22:16","Kay Flock","Being Honest (Remix) [feat. G Herbo]",34730
"2022-06-28 22:16","Megan Thee Stallion","Megan's Piano",2280
"2022-06-28 22:17","Lyn Lapid","In My Mind",14590
"2022-06-28 22:17","UMI","synergy",110
"2022-06-28 22:20","UMI","synergy",208706
"2022-06-28 22:34","UMI","wish that i could",207880
"2022-06-28 22:34","Daniel Caesar","Please Do Not Lean (feat. BADBADNOTGOOD)",8230
"2022-06-28 22:37","Future","WAIT FOR U (feat. Drake & Tems)",189893
"2022-06-28 22:40","Omar Apollo","Bad Life (feat. Kali Uchis)",430
"2022-06-28 22:40","MUNA","Stayaway",16447
"2022-06-28 22:40","Jessie Reyez","Figures, a Reprise",192826
"2022-06-28 22:43","Tai Verdes","last day on earth",3340
"2022-06-28 22:43","Mac Ayres","Easy",5577
"2022-06-28 22:43","carwash","striptease",2230
"2022-06-28 22:43","Rihanna","FourFiveSeconds",4500
"2022-06-28 22:43","PinkPantheress","Where You Are (feat. WILLOW)",153706
"2022-06-28 22:43","THE ANXIETY","Meet Me At Our Spot",960
"2022-06-28 22:43","Tai Verdes","DRUGS",0
"2022-06-28 22:46","UMI","Introspection",168906
"2022-06-28 22:50","Tems","Free Mind",247578
"2022-06-28 22:54","Wizkid","Essence (feat. Justin Bieber & Tems)",263293
"2022-06-28 22:58","Kehlani","altar",244635
"2022-06-28 23:02","MUNA","Stayaway",211973
"2022-06-28 23:05","UMI","everything will be alright",215200
"2022-06-28 23:09","Daniel Caesar","Please Do Not Lean (feat. BADBADNOTGOOD)",240937
"2022-06-28 23:12","Pink Sweat$","At My Worst",170344
"2022-06-28 23:15","PinkPantheress","Where You Are (feat. WILLOW)",153706
"2022-06-28 23:53","Phoebe Bridgers","Motion Sickness",30829
"2022-06-28 23:57","UMI","wish that i could",207880
"2022-06-29 00:00","PinkPantheress","Where You Are (feat. WILLOW)",163085
"2022-06-29 00:03","UMI","synergy",208706
"2022-06-29 00:08","SZA","Good Days",279204
"2022-06-29 00:12","Wizkid","Essence (feat. Justin Bieber & Tems)",263293
"2022-06-29 00:22","UMI","everything will be alright",121469
"2022-06-29 00:24","Jeremy Passion","Lemonade - Ukulele Version",890
"2022-06-29 00:43","UMI","sorry",395439
"2022-06-29 00:47","Khalid","8TEEN",228600
"2022-06-29 00:48","Khalid","Young Dumb & Broke",84008
"2022-06-29 03:16","PARTYNEXTDOOR","PERSIAN RUGS",1184
"2022-06-29 03:16","Vince Staples","Yo Love - From ""Queen & Slim: The Soundtrack""",835
"2022-06-29 03:16","Kaash Paige","Love Songs - Remix",3366
"2022-06-29 03:17","Brent Faiyaz","Rehab (Winter In Paris)",1160
"2022-06-29 03:17","ODIE","North Face",1671
"2022-06-29 03:21","Muni Long","Time Machine",222095
"2022-06-29 03:24","Jhené Aiko","P*$$Y Fairy (OTW)",181860
"2022-06-29 03:25","Gesaffelstein","Lost in the Fire (feat. The Weeknd)",97612
"2022-06-29 03:26","6LACK","Seasons (feat. Khalid)",2763
"2022-06-29 03:26","SAINt JHN","94 Bentley",743
"2022-06-29 03:29","SAINt JHN","94 Bentley",168908
"2022-06-29 03:31","RealestK","WFM",136000
"2022-06-29 03:32","6LACK","Rent Free",1044
"2022-06-29 03:32","Giveon","Last Time (feat. Snoh Aalegra)",27636
"2022-06-29 03:36","Chase Atlantic","Swim",1093
"2022-06-29 03:36","Harry Styles","Falling",2538
"2022-06-29 03:36","Snoh Aalegra","Situationship",16975
"2022-06-29 03:40","Joji","Glimpse of Us",233456
"2022-06-29 03:42","Justin Timberlake","Cry Me a River",6629
"2022-06-29 03:42","Omar Apollo","Friends",106753
"2022-06-29 03:42","Lucky Daye","Over",1040
"2022-06-29 03:42","Jane Child","Don't Wanna Fall in Love",634
"2022-06-29 03:45","Alaina Castillo","just a boy",185681
"2022-06-29 03:50","Kiana Ledé","EX",339636
"2022-06-29 03:54","Jessie Reyez","FIGURES",1717
"2022-06-29 03:54","Lil Tjay","Calling My Phone",1253
"2022-06-29 03:54","A Boogie Wit da Hoodie","Best Friend (feat. Tory Lanez)",7274
"2022-06-29 03:54","Jessie Reyez","Figures, a Reprise",192826
"2022-06-29 03:54","NAV","Myself",4586
"2022-06-29 03:54","Ashnikko","L8r Boi",2705
"2022-06-29 03:54","Summer Walker","Playing Games (with Bryson Tiller) - Extended Version",3167
"2022-06-29 03:54","Bazzi","Why",1109
"2022-06-29 03:54","Bazzi","Honest",773
"2022-06-29 03:58","Jessie Reyez","Sola",210013
"2022-06-29 03:58","Kiana Ledé","Fairplay",1402
"2022-06-29 03:58","UMI","sorry",4783
"2022-06-29 03:58","Clinton Kane","CHICKEN TENDIES",16234
"2022-06-29 03:58","Summer Walker","Just Might (with PARTYNEXTDOOR)",7498
"2022-06-29 03:58","Marc E. Bassy","Made Love First",8095
"2022-06-29 03:58","Dua Lipa","New Rules",13358
"2022-06-29 04:02","Steve Lacy","Dark Red",1151
"2022-06-29 04:02","RealestK","WFM",9046
"2022-06-29 04:02","Olivia Rodrigo","enough for you",0
"2022-06-29 04:02","Lucky Daye","Over",1349
"2022-06-29 04:02","Joji","Glimpse of Us",233456
"2022-06-29 04:03","Jessie Reyez","Figures, a Reprise",32250
"2022-06-29 04:03","Frank Ocean","Self Control",842
"2022-06-29 04:03","Giveon","Stuck On You",3200
"2022-06-29 04:06","88rising","La La Lost You",200000
"2022-06-29 04:09","Vince Staples","Yo Love - From ""Queen & Slim: The Soundtrack""",143830
"2022-06-29 04:44","Giveon","Like I Want You",97601
"2022-06-29 04:56","88rising","La La Lost You",155605
"2022-06-29 15:41","Giveon","Another Heartbreak",2037
"2022-06-29 15:41","Jessie Reyez","SAME SIDE",923
"2022-06-29 16:07","88rising","La La Lost You",2197
"2022-06-29 16:10","Steve Lacy","Dark Red",173104
"2022-06-29 16:36","Drake","Take Care",219532
"2022-06-29 16:37","Zolita","Somebody I F*cked Once",1420
"2022-06-29 16:37","Conan Gray","People Watching",1450
"2022-06-29 16:40","Tai Verdes","last day on earth",17943
"2022-06-29 16:40","UMI","wish that i could",207880
"2022-06-29 16:45","Pink Sweat$","Honesty",670
"2022-06-29 16:45","Mac Ayres","Easy",250910
"2022-06-29 16:45","carwash","striptease",1380
"2022-06-29 16:45","UMI","sorry",2350
"2022-06-29 16:48","Joyce Wrice","That's On You (Japanese Remix)",10737
"2022-06-29 16:48","UMI","synergy",208706
"2022-06-29 16:52","Post Malone","Sunflower - Spider-Man: Into the Spider-Verse",158040
"2022-06-29 16:55","Jeremy Passion","Lemonade - Ukulele Version",181504
"2022-06-29 16:59","Khalid","Better",229400
"2022-06-29 17:01","Khalid","Bad Luck",7796
"2022-06-29 17:05","Pink Sweat$","17",16240
"2022-06-29 17:05","Wizkid","Essence (feat. Justin Bieber & Tems)",263293
"2022-06-29 17:08","Kehlani","altar",170560
"2022-06-29 17:12","Gunna","Banking On Me",200000
"2022-06-29 17:14","SZA","I Hate U",174000
"2022-06-29 17:20","Lucky Daye","Love You Too Much",342977
"2022-06-29 17:22","Future","VOODOO (feat. Kodak Black)",89740
"2022-06-29 17:24","Future","VOODOO (feat. Kodak Black)",6229
"2022-06-29 17:26","Future","VOODOO (feat. Kodak Black)",105496
"2022-06-29 17:30","Giveon","At Least We Tried",212669
"2022-06-29 17:33","KAROL G","200 COPAS",10883
"2022-06-29 17:33","DESTIN CONRAD","UNPREDICTABLE",189920
"2022-06-29 17:38","Daddy Yankee","Vuelve",279613
"2022-06-29 17:41","Wizkid","Piece of Me (feat. Ella Mai)",83846
"2022-06-29 17:44","Aminé","NEO",1090
"2022-06-29 17:44","Aminé","NEO",2440
"2022-06-29 17:44","Tems","Damages",870
"2022-06-29 17:44","Tems","Damages",1460
"2022-06-29 17:44","Future","BACK TO THE BASICS",61620
"2022-06-29 17:44","Young Thug","Bubbly (with Drake & Travis Scott)",3230
